text,topic,likes
"When they need to pay their own debt, they raise interest rates for us. Even the banks have debt collectors at their door.",Economy,0
"the transmission mechanism explanation at 06:05 was spot on!
should central banks consider other inflation tools more aggressively!",Economy,0
11 u.s. code Section 106(a) provides a waiver of sovereign immunity for claims under both the Bankruptcy Code and under the Federal Rules of Bankruptcy Procedure. so the government is misrepresenting we the people when it claims they have to raise taxes to pay off the debt...,Economy,0
"It surprises me why everybody gets really worked up about inflation and inflation data. Inflation has always existed, and people have been using investments to beat the inflation. The stock market return, for example, always beats inflation. I heard of someone who invested $121k last October, and has grown the portfolio by more than $400k. I need recommendations that can give me similar return",Economy,0
The fallacy of classical economics.,Economy,0
Predatory lending by America's racist illegal Monopoly must be disbanded that is what causes economical upheaval and Financial destruction if you believe your commentary I have a condo that sell you on the moon,Economy,0
Theoretically you could have a lower interest rate for companies to encourage investment and a higher interest rate for households to lower inflation.. hitting a middle sweet spot and two birds with one stone..,Economy,0
"Recessive periods come along with equivalent market opportunities if you are well informed and equipped, I've seen folks amass wealth in the midst of economic turmoil and even pull it off easily in favorable conditions. Invariably, the collapse is getting somebody somewhere rich",Economy,5
A laki  asset URLas are101  manbar bawer full2008,Economy,1
"High interest rates slows down the economic growth. It cause low demand of product and services. Low labor demand causing layoffs. High interest rates favor people with unused money in the bank, high yield savings account, CDs, money market acct. People who are wealthy favors high interest rates.",Economy,0
"Raising interest rates is a key monetary policy tool used to control inflation. When central banks increase interest rates, borrowing becomes more expensive for businesses and individuals. This discourages excessive spending and investment, leading to reduced demand for goods and services. As demand slows, businesses are less likely to raise prices, helping to curb inflation. Higher interest rates also attract foreign investment, strengthening the currency and lowering the cost of imported goods. Additionally, consumers save more due to higher returns on savings, further reducing money circulation. By cooling down excessive economic activity, higher interest rates help stabilize inflation levels.",Economy,0
💎Trading is a global 🌎 poker & chess game that is executed thru a long/short auction system (order flow thru bid/ask). Dynamic profession💎.,Economy,0
"Notice when they talk about increased wages causing inflation, they dont talk about incresed profits causimg inflation. Greedflation is a factor.",Economy,0
Real question should be why does the fed have the ability to raise interests,Economy,0
"What the literal FUDGE are you talking about? Why do central banks NEED TO CONTROL INFLATION? THEY FUDGING CAUSE IT TO BEGIN WITH!!!!! DON'T CAUSE IT, AND IT WILL NOT BE A PROBLEM! Do you blithering fools have ANY idea who ACTUALLY SUFFERS when interest rates are raised???? FIND THE VARIABLES IN YOUR MODELS THAT CORRESPOND TO INDIVIDUAL SPENDING CAPACITY AND THEN ANSWER THIS QUESTION.",Economy,0
"Memo: banks have something likes reserves, thats like extra cash on hand and banks lend it to each other",Economy,0
Memo: if inflation is seen as really hight thans when banks raise interest rate,Economy,0
Memo: they lend the excess reserve,Economy,0
Memo: a central bank is like a bank for banks,Economy,0
Memo: can leas to lower wages when rased,Economy,0
Where can I see the movement od interest rate in the usa?,Economy,0
"I Hit $26,120 today. Thank you for all the knowledge and nuggets you had thrown my way over the last week . I started with 3k last week now I just hit $26,120…",Economy,52
"The cost of goods and services tends to rise over time. Inflation can erode the purchasing power of your retirement savings, making it harder to maintain your lifestyle.",Economy,5
"For much of church history Christians have been opposed to charging interest on most loans. This makes sense given the biblical injunctions. According to Leviticus 25:37, “You shall not lend [your brother] your money at interest.” Exodus 22:25 stipulates” “If you lend money to any of my people with you who is poor, you shall not be like a moneylender to him, and you shall not exact interest from him.”",Economy,0
The 18th century papal prohibition on usury meant that it was a sin to charge interest on a money loan.,Economy,0
Having someone called Keynes was funny to me but now I realise that it’s actually the same family member of John Maynard Keynes 😂😂 what a fitting job,Economy,0
A little inflation is never okay because it is still hidden wealth transfer.,Economy,0
"I only see one entity benefitting from this and it's the banks, especially the central bank.",Economy,0
"The current market/economy is unnecessarily tougher for boomers/senior citizens, I’m used to just buying and holding assets which doesn’t seem applicable to the current rollercoaster market plus inflation is catching up with my portfolio. I’m really worried about survival after retirement.",Economy,9
"Meanwhile Turkey ... BEN TÜRK MİLLİYETÇİSİYİM ARKADAŞ AUUUUUUVVVV 🇹🇷🇹🇷🇹🇷🇹🇷
They kept near 0 interest rate so long that now they had to raise it to 50%! Who benefit it? Not me, and poor people like me. That's for sure!",Economy,0
I believe many Economics students are watching this video.,Economy,0
as a alki are101 Dereval axmed cali cilmi faarax bawer bersinal manbar,Economy,1
YOU CUT DOWN THE CREATORS TREES TO MAKE YOUR FAKE MONEY THEN HAVE THE AUDACITY TO THINK THAT YOU RULE THE WORLD 🌎 DELUSIONAL IS WHAT YOU ARE 🤔🤔🤔..ASE HEKA AMEN RA AHO MOORE NATION GRAND RISING KARMA REST IN PEACE 🪦,Economy,0
"When central bank sets high interest rate, what happent to people who have deposits ? Will their interest rate grow?",Economy,0
"I heard that banks, when they give out loans, they are creating new money essentially, not using their own. Why do they care then about the interest rates imposed by the government?",Economy,0
Can you delete the AI generated bot comment chains? It's insane. More than 90% of comments are fake ads,Economy,1
Officially top bots found in this videos comment section,Economy,0
Can this channel do something about the bots being all the top comments?,Economy,2
Fire the woman hire a man to do a proper job,Economy,1
Pretty sure inflation is caused by interest rates and taxes.,Economy,1
nice explained sir really thanks to you,Economy,0
This theory assumes that everyone owns their own home. Totally flawed economics. 🤔,Economy,0
"Truth is to keep us as slaves 
Keep us in debt so the ppl up top have more money to play with … 
And keeps us working to pay of a debt that’s 90% created from thin air …",Economy,0
I really appreciate your efforts! Could you help me with something unrelated: my OKX wallet holds some usdt (medal dial upper pave salad flame story weasel word essay finger logic). Could you explain how to transfer it to binance,Economy,1
"Excellent info... I have also heard that if the Inflation is too high, then the central bank doesnt increase interest rate immediately... do u know why?",Economy,0
When an economy is not growing and interest rates are lowered rich people and corporations buy more assets and stocks and buy a greater share of the economy. The premptive of a recession is more and more people getting into finance and thats whats happening today. IT is not generating much value it is just concentrating it,Economy,0
You wanto to control inflation? Stop printing money,Economy,1
"Nomor rekening Bank saya tsper money 1080024947468,,, saya yang pertama kali nya tercipta Galaxy",Economy,0
"Alright, so I’ve finally got my emergency fund up to $144k (yeah, I know, not exactly baller status, but it’s a start). Now I’m here trying to figure out how raising interest rates keeps inflation in check. Feels like everyone’s playing 4D chess while I’m here with a checkers set. Someone throw me a bone—where’s the investment headstart for us cash-hoarding noobs?",Economy,5
I have only 1 question: WHO OWNS THE CENTRAL BANKS?,Economy,0
"The Fed's talk of interest rate cut leaves me pondering what stocks to buy now and when do I sell? I'm unsure how to properly allocate my money to achieve an optimal portfolio in this present economy, my goal is $3m for retirement.",Economy,563
"The economy is so bad, the stock market is at an all-time high, inflation keeps falling, and unemployment is at 4%. When will this nightmare end?",Economy,2135
"Why not permit free markets control i terest rates? There is a gigantic cost to America's national debt. It's about one TRILLION DOLLARS a year, currently, and growing. Just to seevice the debt. That's an unbelievable amount of wasted productivity, isn't it?",Economy,0
"Alright, so here I am, sitting on my $66k emergency fund (yes, I’m proud), trying to figure out this whole investing thing. This video is great and all, but seriously, how does raising rates stop my grocery bill from skyrocketing? Is this some reverse psychology on inflation? Anyway, gotta start somewhere—any tips for a newbie with a decent cushion who’s ready to dive in?",Economy,989
